tydzien;grupa;teryt;Psi;Phi;u;u_rel
0;middle_aged;1406;0.999998;;;
0;middle_aged;0415;0.999998;;;
0;middle_aged;2204;0.999998;;;
0;middle_aged;2212;0.999998;;;
0;middle_aged;1817;0.999998;;;
0;middle_aged;2202;0.999998;;;
0;middle_aged;2263;0.999998;;;
0;middle_aged;0462;0.999998;;;
0;middle_aged;2468;0.999998;;;
0;middle_aged;2611;0.999998;;;
0;middle_aged;2408;0.999998;;;
0;middle_aged;2807;0.999998;;;
0;middle_aged;2467;0.999998;;;
0;middle_aged;1601;0.999998;;;
0;middle_aged;1010;0.999998;;;
0;middle_aged;1402;0.999998;;;
0;middle_aged;1202;0.999998;;;
0;middle_aged;0201;0.999998;;;
0;middle_aged;0608;0.999998;;;
0;middle_aged;0225;0.999998;;;
0;middle_aged;0203;0.999998;;;
0;middle_aged;3009;0.999998;;;
0;middle_aged;3206;0.999998;;;
0;middle_aged;2602;0.999998;;;
0;middle_aged;1415;0.999998;;;
0;middle_aged;1420;0.999998;;;
0;middle_aged;3024;0.999998;;;
0;middle_aged;2805;0.999998;;;
0;middle_aged;0418;0.999998;;;
0;middle_aged;3002;0.999998;;;
0;middle_aged;0618;0.999998;;;
0;middle_aged;0804;0.999998;;;
0;middle_aged;0410;0.999998;;;
0;middle_aged;1405;0.999998;;;
0;middle_aged;2406;0.999998;;;
0;middle_aged;1428;0.999998;;;
0;middle_aged;1262;0.999998;;;
0;middle_aged;2605;0.999998;;;
0;middle_aged;3027;0.999998;;;
0;middle_aged;1215;0.999998;;;
0;middle_aged;2207;0.999998;;;
0;middle_aged;0261;0.999998;;;
0;middle_aged;0810;0.999998;;;
0;middle_aged;3007;0.999998;;;
0;middle_aged;3204;0.999998;;;
0;middle_aged;0220;0.999998;;;
0;middle_aged;0603;0.999998;;;
0;middle_aged;2609;0.999998;;;
0;middle_aged;1426;0.999998;;;
0;middle_aged;1005;0.999998;;;
0;middle_aged;1814;0.999998;;;
0;middle_aged;3215;0.999998;;;
0;middle_aged;1810;0.999998;;;
0;middle_aged;2610;0.999998;;;
0;middle_aged;3011;0.999998;;;
0;middle_aged;1007;0.999998;;;
0;middle_aged;2412;0.999998;;;
0;middle_aged;3208;0.999998;;;
0;middle_aged;1017;0.999998;;;
0;middle_aged;2201;0.999998;;;
0;middle_aged;1414;0.999998;;;
0;middle_aged;2407;0.999998;;;
0;middle_aged;1611;0.999998;;;
0;middle_aged;2470;0.999998;;;
0;middle_aged;2211;0.999998;;;
0;middle_aged;3012;0.999998;;;
0;middle_aged;3062;0.999998;;;
0;middle_aged;0402;0.999998;;;
0;middle_aged;1464;0.999998;;;
0;middle_aged;1438;0.999998;;;
0;middle_aged;3004;0.999998;;;
0;middle_aged;3030;0.999998;;;
0;middle_aged;1062;0.999998;;;
0;middle_aged;1416;0.999998;;;
0;middle_aged;1413;0.999998;;;
0;middle_aged;0809;0.999998;;;
0;middle_aged;0215;0.999998;;;
0;middle_aged;2601;0.999998;;;
0;middle_aged;2612;0.999998;;;
0;middle_aged;1813;0.999998;;;
0;middle_aged;1435;0.999998;;;
0;middle_aged;3015;0.999998;;;
0;middle_aged;0617;0.999998;;;
0;middle_aged;1815;0.999998;;;
0;middle_aged;2011;0.999998;;;
0;middle_aged;3031;0.999998;;;
0;middle_aged;2409;0.999998;;;
0;middle_aged;3006;0.999998;;;
0;middle_aged;0419;0.999998;;;
0;middle_aged;2817;0.999998;;;
0;middle_aged;3211;0.999998;;;
0;middle_aged;2206;0.999998;;;
0;middle_aged;1808;0.999998;;;
0;middle_aged;0801;0.999998;;;
0;middle_aged;0224;0.999998;;;
0;middle_aged;3028;0.999998;;;
0;middle_aged;2063;0.999998;;;
0;middle_aged;1019;0.999998;;;
0;middle_aged;1433;0.999998;;;
0;middle_aged;0604;0.999998;;;
0;middle_aged;1812;0.999998;;;
0;middle_aged;1006;0.999998;;;
0;middle_aged;3210;0.999998;;;
0;middle_aged;1604;0.999998;;;
0;middle_aged;0606;0.999998;;;
0;middle_aged;0408;0.999998;;;
0;middle_aged;2803;0.999998;;;
0;middle_aged;1802;0.999998;;;
0;middle_aged;2808;0.999998;;;
0;middle_aged;1217;0.999998;;;
0;middle_aged;1605;0.999998;;;
0;middle_aged;0206;0.999998;;;
0;middle_aged;1608;0.999998;;;
0;middle_aged;2208;0.999998;;;
0;middle_aged;1862;0.999998;;;
0;middle_aged;2209;0.999998;;;
0;middle_aged;0662;0.999998;;;
0;middle_aged;3209;0.999998;;;
0;middle_aged;2474;0.999998;;;
0;middle_aged;3063;0.999998;;;
0;middle_aged;0664;0.999998;;;
0;middle_aged;2062;0.999998;;;
0;middle_aged;1806;0.999998;;;
0;middle_aged;0216;0.999998;;;
0;middle_aged;0612;0.999998;;;
0;middle_aged;3020;0.999998;;;
0;middle_aged;1407;0.999998;;;
0;middle_aged;1819;0.999998;;;
0;middle_aged;2479;0.999998;;;
0;middle_aged;3205;0.999998;;;
0;middle_aged;0221;0.999998;;;
0;middle_aged;0615;0.999998;;;
0;middle_aged;2801;0.999998;;;
0;middle_aged;2476;0.999998;;;
0;middle_aged;3022;0.999998;;;
0;middle_aged;3026;0.999998;;;
0;middle_aged;2001;0.999998;;;
0;middle_aged;3023;0.999998;;;
0;middle_aged;2013;0.999998;;;
0;middle_aged;1204;0.999998;;;
0;middle_aged;0803;0.999998;;;
0;middle_aged;3203;0.999998;;;
0;middle_aged;2804;0.999998;;;
